# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
960,53.175714,8.891595
961,53.631601,8.898525
962,53.872467,8.551136
963,54.552233,8.676125
964,54.686550,8.247364
965,54.329243,8.189617
966,54.285254,8.117685
967,54.582332,7.694975
968,55.075458,8.122925
969,55.572722,7.812094
970,56.246864,7.753943
971,56.031204,8.218148
972,55.824422,8.178939
973,55.375070,7.549379
974,55.257733,7.408255
975,55.128778,7.572715
976,55.011247,7.371800
977,54.897753,7.682534
978,54.635758,8.197134
979,54.690185,8.657177
980,54.585054,8.586009
981,54.377242,7.944630
982,54.109321,7.962473
983,53.561520,8.287132
984,53.243272,8.254963
985,53.388889,8.103524
986,53.087232,8.112025
987,52.766912,7.999085
988,52.562879,8.168920
989,51.912366,8.038212
990,52.493079,7.513115
991,52.255755,7.239704
992,52.068448,7.157464
993,52.319317,6.929492
994,52.072280,6.464540
995,52.180826,7.031110
996,52.496563,7.168111
997,52.856121,7.564763
998,53.238551,8.025780
999,53.052755,7.709230
1000,53.105789,7.710398
