# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
723,33.566092,15.210229
724,33.604632,14.756175
725,33.622271,15.023747
726,33.670972,15.117278
727,34.070222,14.690701
728,33.775530,14.541526
729,33.799488,14.865532
730,33.269405,15.172844
731,33.724471,14.124109
732,34.130883,14.372116
733,33.980987,13.820838
734,34.290975,13.856806
735,34.038068,13.802818
736,33.829808,13.774981
737,33.432445,13.809444
738,33.210277,13.806130
739,32.726274,13.856007
740,32.541371,13.945318
741,32.699451,13.664834
742,32.112083,14.061589
743,31.828274,14.141283
744,31.875125,14.475104
745,31.582728,14.522589
746,31.475642,14.106894
747,31.305038,14.319830
748,30.908221,14.513385
749,31.071352,14.178520
750,31.425554,13.515074
751,31.086928,14.079062
752,30.759000,14.096637
753,31.150679,14.483030
754,31.094463,14.725774
755,31.446775,14.364702
756,31.540930,14.591160
757,31.351312,14.655398
758,31.592304,14.371975
759,31.784680,14.781112
760,31.705038,14.949919
761,31.696791,14.397642
762,31.369702,14.263070
763,31.334281,13.488097
764,32.041080,13.749886
765,32.414631,14.038333
766,31.932368,14.415783
767,31.432137,14.275732
768,31.420863,13.851381
769,31.208490,14.323720
770,31.195567,14.086523
771,31.343998,14.236570
772,32.014788,14.274815
773,32.466736,13.970037
774,32.109049,13.739225
775,31.941215,13.833301
776,31.865318,13.530702
777,31.807287,13.257856
778,31.662107,13.419845
779,31.215387,13.221286
780,31.029336,13.065491
781,30.962096,13.365091
782,31.166828,13.161218
783,31.351768,13.380450
784,31.051921,13.469333
785,31.187419,13.584581
786,30.841591,14.034406
787,30.606545,14.622876
788,30.599650,14.311281
789,30.542959,14.011146
790,30.584988,13.724189
791,30.534852,13.697891
792,30.334109,13.822939
793,30.703526,13.464317
794,30.844545,14.036987
795,30.768939,14.300603
796,30.584942,14.389649
797,31.000013,14.096726
798,31.550561,14.252803
799,31.976624,14.296944
800,31.724152,13.978224
801,32.128687,13.957285
802,32.241028,13.646009
803,32.187125,13.228824
804,32.073754,13.539783
805,31.995322,13.739688
806,31.758394,13.855553
807,31.649070,14.013826
808,31.216037,13.948363
809,31.648049,13.663363
810,32.078420,13.464692
811,32.483411,13.537517
812,32.583631,13.399157
813,32.872483,13.529743
814,32.838436,13.688493
815,32.604795,13.342948
816,32.477476,13.750795
817,31.850350,14.169545
818,31.567747,14.200234
819,31.800310,14.152865
820,31.201450,14.586851
821,31.357286,14.741534
822,31.281246,14.540184
823,31.041704,13.902156
824,30.886255,13.412415
825,30.910425,12.700808
826,30.603441,12.730119
827,30.500481,12.810302
828,30.358242,13.211058
829,30.534417,13.167541
830,30.348589,13.178247
831,30.643536,13.758954
832,30.920972,13.566644
833,30.904056,13.447502
834,30.801873,12.780176
835,30.617321,12.362417
836,30.020404,12.739348
837,29.670186,13.005298
838,29.261463,13.348509
839,29.384107,13.695609
840,29.144559,13.579756
841,29.188989,13.512145
842,29.235491,12.711077
843,29.478676,12.329611
844,30.079047,12.208065
845,30.328520,12.194361
846,30.509826,12.225729
847,30.322324,11.876428
848,30.016877,11.796973
849,30.066262,11.643877
850,30.248514,11.551391
851,30.012114,11.678767
852,30.188381,11.287762
853,30.127334,10.920598
854,29.699550,11.064745
855,29.515729,11.095069
856,29.547983,10.966109
857,29.141682,10.856623
858,29.000358,10.836440
859,29.240501,11.574654
860,29.281257,11.497931
861,29.514585,11.602926
862,29.893208,11.949110
863,30.287489,11.964679
864,30.632431,12.016040
865,30.294774,12.083708
866,29.958055,11.909630
867,30.060772,12.118116
868,29.901520,12.351257
869,29.866934,12.174419
870,29.730360,12.111995
871,29.690390,12.419933
872,29.524679,12.279948
873,29.797001,12.811716
874,29.953666,12.210023
875,30.070392,11.937748
876,29.696840,12.504139
877,30.019898,12.555660
878,30.574040,11.669669
879,31.088417,11.647773
880,31.164986,11.711594
881,30.555589,11.829867
882,30.532657,11.766600
883,30.730440,11.438328
884,30.689329,11.405475
885,30.706624,11.368084
886,30.368017,11.169702
887,30.205688,11.418673
888,30.341282,11.386908
889,30.050835,11.527605
890,29.733706,11.409839
891,29.206050,11.718431
892,28.821849,12.231140
893,28.949511,12.034887
894,28.457048,11.944103
895,29.131337,12.212605
896,29.573123,12.143252
897,29.363327,12.732949
898,29.394134,12.869967
899,29.779113,12.938664
900,29.990614,12.725391
901,30.030995,13.164532
902,29.739941,13.444688
903,29.266902,13.658388
904,29.669901,14.368687
905,29.880979,14.684640
906,29.592769,14.816271
907,29.163278,15.081963
908,28.325091,15.292010
909,27.850586,15.278165
910,27.869615,15.305656
911,28.207683,15.218888
912,28.166092,15.648279
913,28.364433,16.317453
914,28.831820,16.544377
915,28.520494,16.855034
916,28.511381,17.105393
917,28.634187,17.094403
918,28.384940,17.263370
919,28.740358,16.672606
920,28.090466,17.130984
921,28.084818,16.415455
922,27.758243,16.541063
923,27.755981,16.678876
924,28.305128,16.551918
925,28.539837,17.087166
926,28.745714,16.664851
927,28.378212,16.908882
928,28.633206,16.818128
929,28.452124,16.424105
930,28.702806,16.086057
931,29.060496,16.149889
932,29.266752,16.115399
933,29.572499,16.308424
934,29.791622,16.114186
935,29.862149,15.792078
936,30.256770,15.481601
937,30.635268,15.208440
938,30.803677,14.518114
939,30.701967,14.473745
940,30.683648,14.681995
941,31.027256,14.402257
942,31.769676,14.261550
943,31.820382,14.697914
944,32.398628,14.190906
945,32.424356,14.233524
946,32.352671,14.219208
947,32.671910,14.103717
948,32.908265,14.263423
949,33.582249,13.936341
950,33.484030,13.575482
951,33.390678,13.746623
952,32.910537,14.016755
953,32.812023,13.636417
954,32.792724,13.434766
955,32.921111,12.975480
956,33.054453,12.790820
957,33.108376,13.193532
958,32.833739,13.518092
959,32.563279,13.852971
960,32.694035,13.809561
961,32.689679,13.989432
962,32.574550,14.458290
963,32.601732,14.003125
964,32.730622,13.903739
965,32.753898,13.758114
966,32.871338,13.630425
967,33.050738,13.602133
968,32.555730,13.671638
969,32.410400,13.557294
970,32.394058,14.312896
971,32.336334,13.982180
972,32.163793,14.153921
973,32.599244,14.355944
974,32.849660,14.049041
975,32.689502,13.872931
976,32.584728,13.949540
977,32.078724,13.948742
978,32.092556,13.882381
979,32.363037,13.811310
980,32.118508,13.766210
981,31.308073,13.932502
982,31.045399,14.172494
983,30.984689,14.265689
984,30.957992,14.232934
985,30.815522,13.614584
986,31.352227,13.882189
987,31.450303,14.469334
988,31.454957,14.982901
989,30.923376,14.745814
990,30.546792,14.852602
991,30.512511,15.106284
992,30.682362,15.355800
993,30.290275,15.506655
994,29.992967,15.876871
995,30.309021,16.039793
996,29.959305,16.283606
997,30.422783,15.853340
998,30.916504,15.449634
999,31.096493,15.408277
1000,30.870398,15.205079
