# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
530,68.855995,11.508436
531,68.533240,11.611205
532,68.826116,12.263625
533,68.948101,12.256967
534,69.229187,11.662798
535,69.098036,10.956598
536,69.088868,11.238580
537,69.164565,11.643422
538,69.349232,11.643351
539,69.401550,11.516552
540,69.578038,11.369092
541,69.754691,11.632148
542,70.485821,11.566388
543,70.915551,11.805482
544,71.523562,11.767003
545,71.565022,11.900423
546,71.494292,11.284641
547,71.534107,11.085286
548,71.584365,11.509129
549,71.174919,11.801163
550,71.351069,11.879423
551,71.277928,11.783354
552,71.281935,12.380701
553,71.659898,13.156873
554,72.222798,12.965719
555,72.639623,13.044871
556,73.285266,13.028353
557,73.296708,13.425685
558,73.127032,13.297396
559,72.678857,13.419786
560,72.699961,13.460799
561,72.377564,13.425768
562,72.556316,13.401921
563,72.418381,12.656444
564,72.356499,12.612489
565,71.759584,12.866144
566,71.769552,13.094844
567,72.013074,13.264159
568,71.889878,13.170778
569,71.817296,12.958290
570,72.002456,13.159727
571,71.945804,13.507368
572,71.443911,13.794275
573,71.202862,14.653363
574,71.634444,14.470218
575,71.996741,14.166499
576,72.095303,14.315606
577,72.014509,14.411411
578,72.093087,13.847723
579,71.602195,13.898796
580,71.961409,13.967925
581,71.504285,14.085193
582,71.507812,13.915697
583,71.249850,13.694740
584,70.871804,13.892588
585,70.684839,13.933876
586,70.413762,12.975644
587,70.096217,13.195813
588,70.000998,13.133316
589,69.737404,12.888777
590,70.321347,12.532717
591,70.101476,12.309891
592,70.030164,12.037270
593,70.000086,11.625778
594,69.260220,11.683907
595,69.360027,11.959802
596,69.697287,12.229534
597,69.969419,12.014848
598,69.980222,12.034812
599,70.047445,11.847869
600,70.128796,11.735929
601,70.030506,11.228505
602,69.921534,10.790995
603,69.952679,10.839373
604,69.971550,10.947248
605,70.302185,11.156927
606,70.820008,11.169914
607,70.823361,11.274582
608,70.583927,11.308595
609,70.432088,11.131940
610,70.506048,11.097824
611,70.349203,10.744272
612,70.576093,11.061832
